36	999
36	1038
36	4915
36	5055
36	6262
36	6444
36	7343
36	12581
37	1265
37	3122
37	5606
37	5881
37	6320
37	7728
37	9393
37	12335
38	2071
38	4343
38	5055
38	5606
38	7728
38	12581
39	139
39	150
39	628
39	999
39	1020
39	1172
39	1449
39	2206
39	2643
39	3827
39	4915
39	5055
39	6320
39	7048
39	7728
39	8948
39	12389
41	279
41	507
41	511
41	1203
41	1229
41	1370
41	1449
41	1727
41	1845
41	2130
41	2206
41	2268
41	2345
41	3313
41	3402
41	5055
41	5333
41	5414
41	5468
41	5799
41	5881
41	6444
41	7109
41	7677
41	7728
41	8630
41	11862
42	194
42	2430
42	4088
42	4567
42	5606
42	7728
43	439
43	628
43	822
43	1020
43	1038
43	1711
43	1760
43	3416
43	4874
43	4915
43	5227
43	5881
43	6262
43	6320
43	8050
44	1760
44	2423
44	2851
44	3410
44	5227
44	5881
44	6581
44	7728
45	628
45	1038
45	1091
45	4915
45	5606
45	5881
45	7343
45	7728
45	11946
46	4002
46	4423
46	4929
46	5055
46	7343
46	7728
46	12581
47	514
47	2071
47	5293
47	5312
47	5606
47	5881
47	6320
47	7343
47	7663
47	7728
47	7889
48	1038
48	4915
48	5606
48	5881
48	7157
48	7728
48	8050
48	9393
49	150
49	628
49	999
49	1172
49	2643
49	3827
49	4915
49	5055
49	5881
49	7048
49	7728
49	7889
49	8948
49	12389
49	12581
50	1473
50	2271
50	5312
50	5775
50	5881
50	7343
50	7753
50	8687
50	11584
50	12689
51	391
51	507
51	511
51	628
51	968
51	999
51	1038
51	1091
51	1229
51	1845
51	2604
51	3556
51	4034
51	4915
51	5055
51	5293
51	5333
51	5881
51	6262
51	7728
52	999
52	1038
52	1811
52	1978
52	2604
52	2851
52	4086
52	5881
52	6262
52	7728
52	12122
52	12581
53	5055
53	5606
53	7728
53	11484
53	12335
54	628
54	5606
54	7343
54	7728
54	11946
55	1038
55	2206
55	2423
55	5055
55	7728
56	205
56	262
56	1264
56	1267
56	1903
56	5606
56	6840
56	7343
56	7728
56	9924
56	11584
57	1002
57	1020
57	1038
57	1565
57	2170
57	2423
57	2834
57	2851
57	4874
57	4915
57	5881
57	6007
57	7213
57	7343
57	7728
57	7956
57	9104
57	11946
58	1038
58	1760
58	2423
58	2851
58	4978
58	5606
58	5881
58	7728
58	12581
59	1038
59	1081
59	1265
59	2023
59	2423
59	2834
59	5606
59	6007
59	7728
59	9393
59	11946
60	507
60	628
60	1091
60	2071
60	2206
60	2347
60	2513
60	4915
60	5055
60	6320
60	7048
60	7343
60	7728
60	11484
60	11946
61	659
61	1038
61	1449
61	2071
61	2604
61	2834
61	3498
61	4915
61	4973
61	5055
61	5077
61	6262
61	6787
61	7343
61	7635
61	7728
61	7889
61	8240
61	8948
61	9528
61	11946
61	12595
62	150
62	628
62	724
62	917
62	1048
62	1172
62	1265
62	2064
62	2423
62	2643
62	3416
62	3567
62	3827
62	4528
62	5055
62	5518
62	5606
62	6262
62	7048
62	7728
62	7889
62	8948
62	9393
62	12389
63	150
63	391
63	628
63	968
63	1038
63	1091
63	1172
63	2206
63	2604
63	2643
63	3402
63	3827
63	4086
63	4874
63	4915
63	5207
63	7048
63	7343
63	7728
63	8948
63	9393
63	11946
63	12389
64	1038
64	3361
64	4915
64	5055
64	5359
64	5707
64	6262
64	7728
64	11556
65	1038
65	1782
65	2834
65	3416
65	5085
65	5606
65	6007
65	6262
65	7728
66	628
66	999
66	1413
66	1978
66	2604
66	2851
66	4915
66	7343
66	7728
66	11946
67	262
67	2206
67	2430
67	2834
67	3245
67	5549
67	5606
67	6262
67	6444
67	7889
68	628
68	1091
68	2430
68	3608
68	4702
68	5549
68	5881
68	6262
68	7206
68	7343
68	7728
68	11946
68	12335
68	12577
68	12581
69	339
69	507
69	628
69	639
69	724
69	999
69	1038
69	2071
69	2423
69	2513
69	2604
69	4915
69	5055
69	5062
69	6320
69	7343
69	7524
69	7728
69	7889
69	8133
69	9393
69	10220
69	11484
69	12182
69	12581
70	507
70	628
70	1015
70	1095
70	1265
70	1370
70	4915
70	4933
70	5606
70	7048
70	7728
70	9393
70	12335
70	12581
71	628
71	1015
71	1473
71	2044
71	2423
71	3122
71	4191
71	4915
71	5055
71	5606
71	7728
71	7889
71	8679
71	9085
72	159
72	628
72	1015
72	1038
72	2044
72	2206
72	2423
72	2485
72	2604
72	2810
72	3416
72	4086
72	4915
72	5055
72	5606
72	5881
72	6262
72	7728
72	7889
72	11946
73	999
73	1038
73	1091
73	1760
73	2071
73	2423
73	2604
73	5606
73	5881
73	6023
73	7728
73	7889
74	628
74	1760
74	2019
74	2023
74	2423
74	2834
74	5055
74	5426
74	5606
74	6007
74	6262
74	7728
74	7889
75	1019
75	1760
75	2423
75	2834
75	2909
75	5881
75	6007
75	7728
75	11946
75	12581
75	12689
76	2044
76	4120
76	5606
76	5881
76	7728
76	11946
77	999
77	1020
77	1038
77	1265
77	2023
77	2423
77	2513
77	2834
77	2851
77	3361
77	5055
77	5227
77	5293
77	5359
77	5606
77	5707
77	6037
77	6262
77	6787
77	7058
77	7728
77	7889
77	9393
78	507
78	677
78	724
78	1038
78	1265
78	2142
78	2423
78	2818
78	2834
78	4915
78	5055
78	5576
78	5738
78	6007
78	6444
78	7728
78	9393
78	11862
78	11946
79	628
79	1091
79	1370
79	1565
79	1760
79	2071
79	2513
79	2851
79	5606
79	5881
79	7396
79	7728
79	7889
80	503
80	546
80	1038
80	5055
80	5061
80	5200
80	5207
80	5333
80	5606
80	5636
80	5775
80	6320
80	6787
80	6926
80	7728
80	7889
80	9956
80	11837
80	11946
81	507
81	639
81	724
81	987
81	1038
81	1095
81	1672
81	2071
81	2345
81	3567
81	3617
81	5606
81	6235
81	6320
81	6832
81	7728
81	12550
82	507
82	511
82	999
82	1038
82	1229
82	1265
82	1503
82	1565
82	1845
82	2046
82	2423
82	2604
82	4011
82	4191
82	4874
82	4915
82	4978
82	5333
82	5881
82	6023
82	6320
82	7343
82	7728
82	8050
82	9393
83	546
83	999
83	1038
83	1091
83	2206
83	2834
83	3402
83	4915
83	5549
83	5606
83	6007
83	6262
83	6354
83	6444
83	8957
83	9393
84	159
84	237
84	507
84	628
84	867
84	985
84	1020
84	1153
84	1202
84	1449
84	1565
84	2071
84	2087
84	2153
84	2430
84	2517
84	2834
84	2948
84	3095
84	3263
84	5055
84	5261
84	5549
84	5606
84	5667
84	6007
84	6320
84	6444
84	6636
84	7048
84	7728
84	8832
84	11484
85	343
85	439
85	507
85	628
85	1038
85	1265
85	1449
85	2023
85	2071
85	2423
85	2753
85	2859
85	2950
85	3023
85	3381
85	3418
85	4011
85	5227
85	5359
85	5606
85	5738
85	6444
85	6787
85	7058
85	7728
85	7889
85	7956
85	9393
85	11313
85	11862
85	12563
85	12689
86	102
86	150
86	1020
86	1095
86	1172
86	2206
86	2423
86	2643
86	3827
86	3907
86	5055
86	5492
86	6262
86	7048
86	7728
86	7956
86	8948
86	11946
86	12335
86	12389
87	1328
87	2423
87	2834
87	2851
87	4034
87	4915
87	5293
87	7728
87	9104
87	11946
87	12581
88	102
88	139
88	628
88	1038
88	1050
88	1202
88	1835
88	2023
88	2513
88	2851
88	4915
88	4978
88	5055
88	5426
88	6007
88	7728
88	7889
88	8948
88	9001
89	2071
89	5518
89	5606
89	5881
89	6007
89	7728
89	7889
89	8948
90	150
90	262
90	507
90	917
90	987
90	999
90	1038
90	1172
90	2206
90	2643
90	3827
90	4915
90	6514
90	7048
90	7728
90	7889
90	8948
90	11484
90	12069
90	12389
91	2170
91	5055
91	5606
91	7728
91	11484
92	262
92	1091
92	1760
92	2071
92	2423
92	2834
92	5055
92	5881
92	6507
92	7728
92	12335
93	139
93	528
93	628
93	1091
93	5881
93	7343
93	7728
94	194
94	373
94	705
94	999
94	1038
94	1447
94	2172
94	2604
94	2840
94	5055
94	5227
94	5606
94	5636
94	6320
94	6682
94	6713
94	7728
94	8298
94	11946
95	102
95	2423
95	2834
95	2851
95	5055
95	5606
95	6007
95	7728
95	11484
95	11946
96	351
96	391
96	968
96	1002
96	1020
96	1038
96	1091
96	1265
96	2206
96	3122
96	4011
96	4915
96	4929
96	4978
96	7343
96	9393
96	11484
97	677
97	999
97	1038
97	2206
97	4120
97	4915
97	5606
97	5881
97	6007
97	6262
97	6320
97	7213
97	7343
97	7728
98	102
98	507
98	628
98	999
98	1002
98	1038
98	2423
98	4034
98	4915
98	5055
98	5312
98	5606
98	6007
98	6262
98	7889
99	507
99	987
99	1449
99	2423
99	2430
99	5549
99	5576
99	5606
99	6262
99	6444
99	7728
99	7889
100	1038
100	1623
100	1903
100	2834
100	5055
100	6262
100	6444
101	262
101	528
101	628
101	999
101	1038
101	1811
101	1978
101	2206
101	2345
101	2423
101	2604
101	2810
101	2834
101	3416
101	4086
101	4915
101	5359
101	5606
101	6262
101	7048
101	7139
101	7728
101	8050
101	11946
101	12122
101	12550
101	12581
101	12595
102	999
102	1038
102	2071
102	2430
102	4915
102	5055
102	5333
102	5426
102	5549
102	5606
102	6262
102	6444
102	6787
102	7728
102	8948
102	11946
102	12335
103	262
103	1095
103	1328
103	2023
103	2130
103	2430
103	2909
103	3566
103	4120
103	4874
103	5055
103	5606
103	6007
103	6262
103	7048
103	7677
103	7728
103	8050
103	10047
103	11484
103	11862
103	11946
104	5606
104	6262
104	6444
104	7343
104	7728
104	7889
104	7956
104	11946
105	1038
105	1091
105	1760
105	4915
105	5606
105	5881
105	7343
105	7728
105	11946
106	2834
106	3253
106	5055
107	439
107	507
107	628
107	1038
107	1095
107	2023
107	2345
107	2347
107	2423
107	2753
107	2834
107	3418
107	4978
107	5227
107	5312
107	5333
107	5738
107	5881
107	6020
107	6320
107	6444
107	6787
107	7343
107	7728
107	7889
107	11313
107	12335
107	12689
108	1370
108	1711
108	2206
108	2660
108	2834
108	3418
108	5227
108	5606
108	6007
108	6262
108	7728
108	12689
109	61
109	544
109	631
109	1002
109	1091
109	1141
109	1328
109	1447
109	1449
109	1503
109	1540
109	1565
109	1613
109	1774
109	2023
109	2071
109	2139
109	2513
109	2604
109	3058
109	3567
109	3799
109	4011
109	4581
109	5055
109	5359
109	5606
109	5707
109	5819
109	6020
109	6262
109	6320
109	6444
109	6787
109	7213
109	7728
109	7889
109	8630
109	8977
109	9001
109	10957
109	11556
109	11946
109	11948
109	12581
109	12597
110	507
110	2071
110	2087
110	5055
110	6262
110	7343
110	7728
110	11946
111	3263
111	5863
111	6058
111	6262
111	7343
111	7728
111	11946
112	262
112	999
112	1038
112	2130
112	2206
112	2423
112	2513
112	2834
112	4915
112	5055
112	5549
112	5606
112	5738
112	6007
112	6320
112	7728
113	342
113	825
113	867
113	1367
113	2023
113	3095
113	3263
113	3566
113	3567
113	4864
113	4874
113	4915
113	5055
113	5077
113	5426
113	5606
113	5667
113	6007
113	6262
113	6444
113	6840
113	7728
113	7889
113	9158
113	11484
113	11946
113	12335
114	554
114	917
114	1413
114	2071
114	2753
114	2851
114	2909
114	3907
114	5359
114	5576
114	5707
114	5881
114	6007
114	6262
114	7728
114	12689
115	262
115	507
115	968
115	1020
115	1091
115	2423
115	2604
115	2834
115	4915
115	5055
115	5606
115	6007
115	6262
115	7728
115	8687
115	11846
115	11946
116	1038
116	4915
116	7343
116	7728
116	8948
117	5549
117	7343
117	7889
118	917
118	2071
118	5881
119	262
119	528
119	628
119	631
119	873
119	1091
119	2071
119	2347
119	2422
119	2423
119	2810
119	2929
119	3087
119	3416
119	3567
119	5606
119	5881
119	6504
119	7216
119	7343
119	7396
119	7728
119	7956
119	11556
120	628
120	1413
120	2430
120	2834
120	5055
120	5549
120	5606
120	6320
120	7728
120	8391
120	11946
121	999
121	1020
121	1038
121	1091
121	4915
121	5606
121	5881
121	7728
121	7889
121	12581
122	1038
122	1091
122	5055
122	5606
122	6007
122	7728
122	9415
123	507
123	511
123	628
123	1020
123	1035
123	1091
123	1229
123	1845
123	2023
123	2130
123	2170
123	2268
123	2423
123	2753
123	2834
123	3567
123	4191
123	4874
123	4978
123	5312
123	5333
123	6354
123	6636
123	6787
123	7343
123	7728
123	7889
123	7956
123	8050
123	11862
123	12595
123	12689
124	999
124	1038
124	1091
124	1265
124	1449
124	1694
124	2604
124	4086
124	4915
124	5055
124	5606
124	5881
124	6262
124	7728
124	9393
124	12581
125	150
125	356
125	528
125	725
125	1172
125	1413
125	2206
125	2643
125	2812
125	2909
125	3827
125	4915
125	5055
125	5606
125	6262
125	7048
125	7591
125	7728
125	8948
125	11726
125	12389
125	12581
126	1265
126	2071
126	2170
126	2423
126	2834
126	4874
126	6636
126	7343
126	7728
126	7889
126	9393
126	12335
127	262
127	1020
127	1811
127	1978
127	2206
127	2604
127	4086
127	6787
127	7728
127	8050
127	12122
127	12581
128	999
128	1064
128	1447
128	2142
128	5055
128	5606
128	6262
128	6320
128	6643
128	7343
128	7728
128	9074
129	628
129	1342
129	2604
129	2851
129	4915
129	5606
129	5881
129	6262
129	7728
129	11484
130	628
130	1038
130	2206
130	2423
130	3827
130	4915
130	5606
130	7728
130	7889
130	11862
130	11946
131	867
131	999
131	1002
131	1020
131	1038
131	2423
131	2834
131	4915
131	4978
131	5606
131	5881
131	6007
131	6037
131	6262
131	6320
131	7728
132	262
132	1038
132	1091
132	1729
132	2753
132	4011
132	4915
132	4978
132	5055
132	5881
132	6262
132	7728
132	7889
132	12389
132	12689
133	507
133	628
133	987
133	1038
133	1811
133	1978
133	2023
133	2423
133	2604
133	2834
133	4086
133	4915
133	5055
133	5333
133	5576
133	5684
133	6229
133	6986
133	12122
133	12581
134	150
134	1020
134	1172
134	1449
134	2023
134	2643
134	3827
134	4034
134	4978
134	5055
134	5426
134	7048
134	7728
134	8948
134	12389
135	628
135	917
135	1038
135	1050
135	2206
135	2430
135	2810
135	2834
135	5055
135	5359
135	5549
135	5606
135	5707
135	6007
135	6354
135	6444
135	7728
135	7889
135	12595
136	245
136	628
136	867
136	917
136	999
136	1038
136	1091
136	1413
136	2423
136	3052
136	4915
136	5003
136	5606
136	6007
136	6221
136	6262
136	6444
136	7343
136	7728
137	1002
137	1038
137	1473
137	2071
137	2271
137	2423
137	2834
137	2851
137	5055
137	5881
137	6007
137	6262
137	7343
137	7728
137	7889
137	11946
138	139
138	368
138	528
138	1338
138	2170
138	2347
138	4874
138	5606
138	6007
138	6320
138	7728
138	7889
138	8687
139	150
139	262
139	507
139	511
139	1328
139	1845
139	2023
139	2071
139	2430
139	2621
139	2834
139	3879
139	4915
139	5606
139	6262
139	6354
139	7343
139	7677
139	7728
139	7889
139	12557
139	12581
140	507
140	1038
140	2206
140	2430
140	2776
140	3263
140	3361
140	4086
140	4343
140	4423
140	4874
140	5055
140	5359
140	5549
140	5707
140	5863
140	6020
140	6058
140	6262
140	7343
140	7728
140	11946
141	391
141	917
141	968
141	1760
141	2071
141	2423
141	2604
141	2810
141	2851
141	3416
141	3907
141	4002
141	4120
141	4978
141	5015
141	5312
141	5606
141	6007
141	6020
141	6262
141	6498
141	6507
141	7343
141	7728
141	7889
141	8407
141	9308
141	11946
141	12581
142	159
142	999
142	1002
142	2071
142	3498
142	4915
142	5055
142	5606
142	6007
142	6262
142	7396
142	7728
142	8284
142	12234
143	507
143	511
143	546
143	1091
143	1229
143	1845
143	2206
143	2268
143	2423
143	2604
143	5333
143	5549
143	6262
143	9393
144	882
144	2345
144	2423
144	4915
144	5636
144	6058
144	6266
144	6320
144	6444
144	7728
144	7889
144	9393
145	4915
145	7343
145	7728
145	11946
146	507
146	987
146	999
146	1038
146	1449
146	2023
146	2235
146	2513
146	4915
146	4978
146	5055
146	5359
146	5576
146	5606
146	5707
146	6007
146	6262
146	7152
146	7343
146	7728
146	7889
146	9393
146	12689
147	139
147	507
147	1002
147	1038
147	1091
147	1265
147	2023
147	2130
147	2206
147	2423
147	2430
147	2909
147	4915
147	5333
147	5426
147	5549
147	5738
147	6262
147	6444
147	7728
147	9393
147	10047
147	11484
147	12581
148	628
148	1038
148	2851
148	4915
148	5881
148	6444
148	7728
148	7889
148	9393
149	1020
149	2206
149	2604
149	5881
149	6262
149	6354
149	6832
149	7343
149	11946
149	12335
149	12581
149	12595
150	139
150	343
150	391
150	507
150	917
150	968
150	1038
150	1091
150	1449
150	2071
150	2136
150	2347
150	4011
150	4915
150	4929
150	5229
150	5426
150	5492
150	5544
150	5606
150	5881
150	6262
150	6514
150	6787
150	6840
150	7728
150	7889
150	7956
150	9323
150	11862
150	12581
151	2071
151	2948
151	3608
151	5775
151	6320
151	6507
151	7343
151	7728
151	9308
151	11419
152	517
152	628
152	2347
152	2851
152	4874
152	5055
152	6101
152	6262
153	102
153	351
153	391
153	507
153	628
153	917
153	968
153	999
153	1017
153	1038
153	1811
153	1978
153	2071
153	2206
153	2604
153	4011
153	4086
153	4120
153	4915
153	5055
153	5227
153	5606
153	5794
153	6007
153	6262
153	6320
153	6444
153	7728
153	9393
153	11484
153	12122
153	12581
154	262
154	391
154	507
154	968
154	1091
154	1159
154	1835
154	4423
154	4978
154	5055
154	5359
154	5549
154	5606
154	5738
154	6262
154	6840
154	7663
154	7956
154	8050
154	8073
154	8957
154	11862
154	11946
154	12581
155	628
155	1038
155	2423
155	5606
155	5881
155	6007
155	6262
155	7728
156	917
156	2131
156	2423
156	2485
156	2834
156	2851
156	2948
156	3567
156	4874
156	5055
156	6023
156	6262
156	9104
157	1035
157	1370
157	2430
157	4978
157	5333
157	5606
157	5881
157	6007
157	7728
158	999
158	1038
158	1091
158	1569
158	1694
158	2206
158	2423
158	2513
158	2834
158	3381
158	3971
158	4915
158	5055
158	5606
158	6007
158	6141
158	7728
158	7889
158	7956
158	11137
158	11946
159	628
159	867
159	882
159	987
159	1015
159	1038
159	1265
159	1711
159	1811
159	1978
159	2506
159	2604
159	2875
159	2909
159	3023
159	3474
159	3907
159	3937
159	4086
159	4864
159	5061
159	5062
159	5222
159	5783
159	6262
159	6320
159	6498
159	6738
159	7889
159	8835
159	8957
159	9393
159	10188
159	11900
159	12122
159	12581
160	628
160	999
160	1038
160	5606
160	5881
160	7889
160	11946
160	12581
161	6262
161	8957
162	150
162	1020
162	1038
162	1760
162	2604
162	2851
162	4933
162	5055
162	5227
162	5359
162	5426
162	5707
162	6262
162	6320
162	7343
162	7728
162	7889
162	7955
162	9956
162	11946
162	12581
163	1038
163	2423
163	2834
163	5055
163	5606
163	6007
163	7728
164	628
164	1035
164	2023
164	2071
164	2851
164	3361
164	4978
164	5359
164	5707
164	5881
164	6037
164	7677
164	7728
164	7889
164	7956
164	8073
164	11484
165	999
165	1811
165	1978
165	2604
165	2834
165	4086
165	4915
165	5881
165	7728
165	12122
165	12581
166	391
166	968
166	999
166	1002
166	1038
166	1191
166	2131
166	2513
166	2604
166	3907
166	4915
166	5549
166	5576
166	5881
166	6444
166	7343
166	9393
166	11946
166	12581
167	1091
167	2023
167	2423
167	2834
167	4191
167	5606
167	7728
168	507
168	511
168	628
168	999
168	1038
168	1091
168	1229
168	1449
168	1845
168	2130
168	2170
168	2206
168	2268
168	2423
168	2604
168	2834
168	4915
168	5333
168	6444
168	7728
168	7889
168	11862
169	1038
169	4915
169	5881
169	6444
169	7343
169	7663
169	7728
169	7889
169	10328
169	12581
170	139
170	724
170	2347
170	3567
170	4874
170	5055
170	7728
170	8050
171	35
171	1711
171	2423
171	2513
171	2834
171	5055
171	5881
171	7343
171	7728
172	262
172	2423
172	6262
172	7728
173	724
173	999
173	1038
173	1091
173	2851
173	4120
173	4915
173	5055
173	5881
173	6320
173	7343
173	7728
173	12581
174	1038
174	1413
174	3402
174	3566
174	5606
174	6007
174	6262
174	6444
174	7728
174	12581
175	1091
175	1811
175	1978
175	2604
175	4086
175	4191
175	5606
175	7343
175	7728
175	12122
175	12581
176	507
176	511
176	1020
176	1038
176	1070
176	1229
176	1845
176	2125
176	2206
176	2268
176	2834
176	4915
176	4919
176	5333
176	5359
176	5606
176	5707
176	6262
176	6320
176	6434
176	7677
176	7889
177	1038
177	1202
177	2423
177	5055
177	5606
177	5881
177	7728
177	8948
177	9956
178	262
178	1091
178	1183
178	2046
178	2071
178	2851
178	3907
178	5293
178	5606
178	5881
178	6007
178	7663
178	7728
178	7889
178	7956
178	12581
179	262
179	999
179	1020
179	1038
179	4435
179	5606
179	6262
180	507
180	511
180	1229
180	1845
180	2268
180	5333
180	5606
180	7343
180	7728
180	11946
181	3253
181	4120
181	5606
181	6262
181	7728
181	12581
182	262
182	968
182	999
182	1035
182	1038
182	1091
182	2023
182	2071
182	2430
182	3122
182	3306
182	3907
182	4011
182	4120
182	4915
182	4978
182	5015
182	5055
182	5549
182	5606
182	6007
182	6020
182	6149
182	6262
182	6434
182	6444
182	6498
182	7728
182	7956
182	8073
182	11946
183	507
183	1002
183	3052
183	4343
183	5881
183	7048
183	7728
183	11946
183	12689
184	1038
184	5312
184	5492
184	5606
184	5881
184	7728
184	7956
184	12581
185	987
185	999
185	1035
185	1091
185	2130
185	2206
185	4915
185	5738
185	7728
185	7889
185	11862
186	1098
186	2170
186	5606
186	5881
186	6007
186	7728
187	628
187	2604
187	5055
187	6007
187	7728
188	1370
188	2423
188	4343
188	4375
188	4915
188	5333
188	6434
188	6840
188	7677
188	7728
188	12563
189	558
189	628
189	1447
189	2046
189	2142
189	2172
189	2345
189	2423
189	2753
189	2834
189	3416
189	5261
189	5881
189	6320
189	7728
189	11451
189	12689
191	507
191	628
191	1038
191	1091
191	1265
191	5333
191	5606
191	6262
191	6289
191	7728
191	9393
192	507
192	1035
192	2423
192	4978
192	6262
192	7343
192	7728
192	7956
192	11946
193	391
193	628
193	968
193	1038
193	2810
193	3416
193	4915
193	6787
193	7728
193	12581
194	42
194	437
194	639
194	724
194	725
194	798
194	873
194	1002
194	1015
194	1050
194	1091
194	1141
194	1265
194	1953
194	2125
194	2175
194	2182
194	2576
194	2962
194	3006
194	3099
194	3253
194	4088
194	4482
194	4581
194	4874
194	4908
194	4919
194	4978
194	5003
194	5359
194	5632
194	5707
194	6023
194	6149
194	6229
194	6262
194	6266
194	6312
194	6434
194	6444
194	7728
194	7844
194	7889
194	8391
194	8481
194	8957
194	9387
194	9393
194	10700
194	12335
194	12549
194	12563
195	886
195	1035
195	1449
195	1515
195	3907
195	4088
195	4343
195	4915
195	4978
195	5055
195	5606
195	5890
195	6434
195	6787
195	7343
195	7728
195	7956
195	9055
196	628
196	2071
196	2423
196	2430
196	3608
196	5055
196	5606
196	6007
196	6320
196	7677
196	7889
197	1038
197	5549
197	5606
197	5881
197	6444
197	7728
197	11484
197	11946
198	1038
198	1413
198	2345
198	2851
198	3566
198	4203
198	4915
198	5055
198	5606
198	5738
198	6007
198	7728
198	12557
199	628
199	4915
199	7728
199	7889
200	1038
200	1413
200	2506
200	2909
200	4110
200	4915
200	6023
200	6262
200	7157
200	7728
200	9393
201	999
201	2430
201	5055
201	5549
201	5606
201	6007
201	6262
201	6444
201	7728
201	12689
202	987
202	1038
202	1760
202	2071
202	2604
202	5055
202	5881
202	7728
203	1038
203	4978
203	5606
203	5881
203	6262
203	7213
203	7343
203	11946
204	628
204	987
204	2423
204	2834
204	5055
204	5576
204	7728
205	56
205	628
205	917
205	1098
205	1267
205	1357
205	1903
205	2347
205	2909
205	4915
205	5055
205	5312
205	5549
205	5606
205	5707
205	6007
205	6214
205	6262
205	6444
205	6514
205	7152
205	7343
205	7728
205	7850
205	7889
205	9393
205	10329
205	11447
205	12581
206	628
206	987
206	1711
206	5227
206	7728
206	12689
207	2071
207	3805
207	4978
207	5202
207	5312
207	5606
207	5881
207	6507
207	7728
207	11946
208	628
208	1038
208	1091
208	4915
208	5055
208	7728
209	1038
209	1091
209	1449
209	2071
209	2753
209	3111
209	4191
209	4915
209	5606
209	6007
209	6840
209	7677
209	12335
209	12689
210	1091
210	1811
210	1978
210	2423
210	2604
210	4086
210	4978
210	5055
210	5293
210	5312
210	5606
210	6738
210	7728
210	8687
210	12122
210	12581
210	12689
211	159
211	262
211	507
211	628
211	7728
212	999
212	1038
212	4915
212	7396
212	7728
212	12581
213	724
213	987
213	1265
213	2363
213	2430
213	2818
213	2834
